"Date","Price","Open","High","Low","Vol.","Change %"
"03/09/2017","1,728.06","1,736.97","1,744.37","1,724.89","","-0.26%"
"03/08/2017","1,732.48","1,727.03","1,751.86","1,727.03","","0.82%"
"03/07/2017","1,718.33","1,714.19","1,725.81","1,710.01","","0.06%"
"03/06/2017","1,717.22","1,730.53","1,732.42","1,708.34","","-1.10%"
"03/03/2017","1,736.30","1,744.42","1,748.39","1,734.72","","-0.94%"
"03/02/2017","1,752.86","1,748.19","1,757.94","1,745.20","","0.11%"
"03/01/2017","1,751.00","1,737.38","1,761.34","1,735.95","","1.36%"
"02/28/2017","1,727.59","1,724.95","1,731.22","1,719.45","","0.01%"
"02/24/2017","1,727.41","1,735.65","1,737.98","1,721.00","","-0.82%"
"02/23/2017","1,741.64","1,733.58","1,741.84","1,724.53","","0.22%"
"02/22/2017","1,737.89","1,769.14","1,769.37","1,734.15","","-1.37%"
"02/21/2017","1,762.01","1,747.29","1,775.26","1,746.93","","1.62%"
"02/20/2017","1,733.87","1,729.84","1,737.94","1,715.54","","1.04%"
"02/17/2017","1,716.03","1,685.64","1,718.63","1,678.65","","2.08%"
"02/16/2017","1,681.12","1,671.46","1,683.25","1,660.17","","0.59%"
"02/15/2017","1,671.24","1,676.81","1,681.36","1,654.44","","-1.06%"
"02/14/2017","1,689.10","1,680.15","1,696.99","1,660.66","","0.47%"
"02/13/2017","1,681.25","1,660.49","1,689.47","1,654.91","","0.77%"
"02/10/2017","1,668.40","1,637.04","1,680.01","1,636.19","","2.54%"
"02/09/2017","1,627.04","1,634.06","1,643.44","1,610.77","","-0.42%"
"02/08/2017","1,633.91","1,661.44","1,664.08","1,612.75","","-1.63%"
"02/07/2017","1,660.97","1,653.66","1,675.31","1,649.83","","0.32%"
"02/06/2017","1,655.61","1,672.95","1,672.95","1,649.70","","-1.46%"
"02/03/2017","1,680.08","1,669.09","1,680.08","1,660.51","","1.12%"
"02/02/2017","1,661.53","1,663.64","1,681.32","1,656.23","","0.34%"
"02/01/2017","1,655.82","1,649.02","1,660.32","1,634.77","","1.28%"
"01/31/2017","1,634.97","1,645.31","1,654.77","1,634.97","","-0.79%"
"01/30/2017","1,648.02","1,697.97","1,697.97","1,643.78","","-3.67%"
"01/27/2017","1,710.77","1,759.03","1,759.25","1,702.36","","-3.52%"
"01/26/2017","1,773.26","1,776.57","1,780.82","1,758.62","","0.51%"
"01/25/2017","1,764.26","1,732.86","1,780.48","1,732.86","","1.99%"
"01/24/2017","1,729.83","1,714.94","1,738.37","1,714.94","","0.98%"
"01/23/2017","1,713.05","1,712.55","1,719.92","1,708.58","","0.01%"
"01/20/2017","1,712.90","1,714.07","1,728.22","1,711.10","","-0.66%"
"01/19/2017","1,724.25","1,729.33","1,736.82","1,704.15","","0.03%"
